ID1	ZAVSIF	ZAVKATEGNAC	PREDMETNIK	ZAVSIFMAT	ID	MAT_ID	PROGRAM_ID	RAZRED	RAZRED_OZNAKA	DELEZ	ST_UC	ST_DEK	ST_ROM	ST_ODL_USM	ST_OPB	JEZIK_1	JEZIK_2	REGIJA	TIP
continuous	continuous	continuous	discrete	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	string
																		class	meta
33.0	1377.0	2010.0	A	158.0	1045474.0	1045474.0	3803.0	15.0	B	1.0	26.0	11.0	0.0	2.0	20.0	1487.0	0.0	Savinjska	1.0
34.0	362.0	2010.0	A	158.0	1045493.0	1045493.0	3803.0	18.0	D	1.0	21.0	10.0	0.0	3.0	0.0	1487.0	0.0	Goriška	1.0
35.0	971.0	2010.0	A	158.0	1045494.0	1045494.0	3803.0	19.0	A	1.0	25.0	11.0	0.0	3.0	0.0	1487.0	0.0	Goriška	1.0
36.0	323.0	2010.0	A	158.0	1045495.0	1045495.0	3803.0	19.0	B	1.0	23.0	9.0	0.0	1.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
37.0	956.0	2010.0	A	158.0	1045499.0	1045499.0	3803.0	19.0	D	1.0	24.0	11.0	0.0	2.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
38.0	957.0	2010.0	A	158.0	1045502.0	1045502.0	3803.0	20.0	A	1.0	28.0	16.0	0.0	1.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
39.0	322.0	2010.0	A	158.0	1045503.0	1045503.0	3803.0	20.0	B	1.0	25.0	14.0	0.0	4.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
40.0	961.0	2010.0	A	158.0	1045477.0	1045477.0	3803.0	16.0	B	1.0	23.0	12.0	0.0	1.0	14.0	1487.0	0.0	Osrednjeslovenska	1.0
41.0	127.0	2010.0	A	159.0	1037603.0	1037603.0	3803.0	12.0	A	1.0	26.0	15.0	0.0	1.0	26.0	0.0	0.0	Spodnjeposavska	1.0
43.0	125.0	2010.0	A	159.0	1037608.0	1037608.0	3803.0	12.0	C	1.0	27.0	16.0	0.0	0.0	27.0	0.0	0.0	Spodnjeposavska	1.0
44.0	126.0	2010.0	A	159.0	1037609.0	1037609.0	3803.0	13.0	A	1.0	23.0	12.0	0.0	2.0	23.0	0.0	0.0	Spodnjeposavska	1.0
45.0	124.0	2010.0	A	159.0	1037610.0	1037610.0	3803.0	13.0	B	1.0	24.0	11.0	0.0	1.0	24.0	0.0	0.0	Spodnjeposavska	1.0
46.0	129.0	2010.0	A	159.0	1037611.0	1037611.0	3803.0	13.0	C	1.0	24.0	12.0	0.0	1.0	24.0	0.0	0.0	Spodnjeposavska	1.0
47.0	128.0	2010.0	A	159.0	1037612.0	1037612.0	3803.0	14.0	A	1.0	27.0	14.0	0.0	0.0	27.0	0.0	0.0	Spodnjeposavska	1.0
48.0	122.0	2010.0	A	159.0	1037613.0	1037613.0	3803.0	14.0	B	1.0	27.0	11.0	0.0	2.0	24.0	0.0	0.0	Spodnjeposavska	1.0
49.0	601.0	2010.0	A	159.0	1037614.0	1037614.0	3803.0	14.0	C	1.0	26.0	15.0	0.0	0.0	26.0	0.0	0.0	Spodnjeposavska	1.0
50.0	353.0	2010.0	A	159.0	1037615.0	1037615.0	3803.0	15.0	A	1.0	27.0	10.0	0.0	2.0	23.0	1487.0	0.0	Pomurska	1.0
51.0	1341.0	2010.0	A	159.0	1037616.0	1037616.0	3803.0	15.0	B	1.0	28.0	11.0	0.0	0.0	25.0	1487.0	0.0	Savinjska	1.0
52.0	131.0	2010.0	A	159.0	1037617.0	1037617.0	3803.0	15.0	C	1.0	28.0	10.0	0.0	1.0	28.0	1487.0	0.0	Savinjska	1.0
53.0	134.0	2010.0	A	159.0	1037618.0	1037618.0	3803.0	16.0	A	1.0	27.0	13.0	0.0	4.0	20.0	1487.0	0.0	Savinjska	1.0
54.0	135.0	2010.0	A	159.0	1037619.0	1037619.0	3803.0	16.0	B	1.0	27.0	11.0	0.0	1.0	6.0	1487.0	0.0	Savinjska	1.0
55.0	133.0	2010.0	A	159.0	1037620.0	1037620.0	3803.0	16.0	C	1.0	27.0	13.0	0.0	2.0	23.0	1487.0	0.0	Savinjska	1.0
56.0	132.0	2010.0	A	159.0	1037621.0	1037621.0	3803.0	17.0	A	1.0	22.0	10.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
57.0	130.0	2010.0	A	159.0	1037622.0	1037622.0	3803.0	17.0	B	1.0	22.0	13.0	0.0	4.0	0.0	1487.0	0.0	Savinjska	1.0
58.0	136.0	2010.0	A	159.0	1037623.0	1037623.0	3803.0	17.0	C	1.0	21.0	9.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
59.0	137.0	2010.0	A	159.0	1037624.0	1037624.0	3803.0	18.0	A	1.0	26.0	18.0	0.0	3.0	0.0	1487.0	0.0	Savinjska	1.0
60.0	232.0	2010.0	A	159.0	1037625.0	1037625.0	3803.0	18.0	B	1.0	23.0	10.0	0.0	4.0	0.0	1487.0	0.0	Gorenjska	1.0
61.0	3561.0	2010.0	A	159.0	1037626.0	1037626.0	3803.0	18.0	C	1.0	27.0	13.0	0.0	2.0	0.0	1487.0	0.0	Gorenjska	1.0
62.0	144.0	2010.0	A	159.0	1037627.0	1037627.0	3803.0	19.0	A	1.0	25.0	12.0	0.0	5.0	0.0	1487.0	0.0	Notranjsko-Kraška	1.0
63.0	667.0	2010.0	A	159.0	1037628.0	1037628.0	3803.0	19.0	B	1.0	27.0	15.0	0.0	2.0	0.0	1487.0	0.0	Notranjsko-Kraška	1.0
64.0	668.0	2010.0	A	159.0	1037629.0	1037629.0	3803.0	19.0	C	1.0	25.0	11.0	0.0	2.0	0.0	1487.0	0.0	Notranjsko-Kraška	1.0
65.0	145.0	2010.0	A	159.0	1037630.0	1037630.0	3803.0	20.0	A	1.0	24.0	9.0	0.0	5.0	0.0	1487.0	0.0	Notranjsko-Kraška	1.0
66.0	652.0	2010.0	A	159.0	1037631.0	1037631.0	3803.0	20.0	B	1.0	25.0	12.0	0.0	2.0	0.0	1487.0	0.0	Notranjsko-Kraška	1.0
67.0	189.0	2010.0	A	159.0	1037632.0	1037632.0	3803.0	20.0	C	1.0	22.0	11.0	0.0	2.0	0.0	1487.0	0.0	Goriška	1.0
70.0	251.0	2010.0	A	159.0	1037604.0	1037604.0	3803.0	12.0	B	1.0	24.0	9.0	0.0	0.0	24.0	0.0	0.0	Podravska	1.0
71.0	9857.0	2010.0	A	160.0	1037034.0	1037034.0	3803.0	15.0	B	1.0	26.0	12.0	0.0	0.0	20.0	1487.0	0.0	Podravska	1.0
72.0	418.0	2010.0	A	160.0	1037048.0	1037048.0	3803.0	16.0	B	1.0	22.0	10.0	0.0	0.0	15.0	1487.0	0.0	Podravska	1.0
73.0	765.0	2010.0	A	160.0	1037062.0	1037062.0	3803.0	16.0	C	1.0	20.0	10.0	0.0	2.0	2.0	1487.0	0.0	Podravska	1.0
76.0	444.0	2010.0	A	160.0	1036918.0	1036918.0	3803.0	12.0	C	1.0	21.0	10.0	0.0	1.0	19.0	0.0	0.0	Koroška	1.0
79.0	779.0	2010.0	A	160.0	1036920.0	1036920.0	3803.0	13.0	A	1.0	27.0	13.0	0.0	0.0	27.0	0.0	0.0	Koroška	1.0
80.0	150.0	2010.0	A	160.0	1036924.0	1036924.0	3803.0	13.0	B	1.0	27.0	13.0	0.0	0.0	23.0	0.0	0.0	Jugovzhodna Slovenija	1.0
81.0	155.0	2010.0	A	160.0	1036915.0	1036915.0	3803.0	12.0	A	1.0	22.0	11.0	0.0	1.0	21.0	0.0	0.0	Jugovzhodna Slovenija	1.0
82.0	156.0	2010.0	A	160.0	1036916.0	1036916.0	3803.0	12.0	B	1.0	23.0	12.0	0.0	0.0	22.0	0.0	0.0	Jugovzhodna Slovenija	1.0
83.0	154.0	2010.0	A	160.0	1036925.0	1036925.0	3803.0	13.0	C	1.0	25.0	12.0	0.0	0.0	24.0	0.0	0.0	Jugovzhodna Slovenija	1.0
84.0	151.0	2010.0	A	160.0	1036926.0	1036926.0	3803.0	14.0	A	1.0	23.0	9.0	0.0	1.0	20.0	0.0	0.0	Jugovzhodna Slovenija	1.0
85.0	653.0	2010.0	A	160.0	1036931.0	1036931.0	3803.0	14.0	B	1.0	23.0	9.0	0.0	1.0	21.0	0.0	0.0	Jugovzhodna Slovenija	1.0
86.0	654.0	2010.0	A	160.0	1036934.0	1036934.0	3803.0	14.0	C	1.0	23.0	9.0	0.0	1.0	19.0	0.0	0.0	Jugovzhodna Slovenija	1.0
87.0	414.0	2010.0	A	160.0	1037183.0	1037183.0	3803.0	17.0	B	1.0	20.0	11.0	0.0	2.0	0.0	1487.0	0.0	Podravska	1.0
88.0	3743.0	2010.0	A	160.0	1037191.0	1037191.0	3803.0	18.0	B	1.0	20.0	10.0	0.0	3.0	0.0	1487.0	0.0	Podravska	1.0
89.0	458.0	2010.0	A	160.0	1037194.0	1037194.0	3803.0	19.0	A	1.0	21.0	9.0	0.0	2.0	0.0	1487.0	0.0	Obalno-Kraška	1.0
90.0	803.0	2010.0	A	160.0	1037195.0	1037195.0	3803.0	19.0	B	1.0	21.0	11.0	0.0	2.0	0.0	1487.0	0.0	Obalno-Kraška	1.0
91.0	804.0	2010.0	A	160.0	1037196.0	1037196.0	3803.0	19.0	C	1.0	19.0	7.0	0.0	3.0	0.0	1487.0	0.0	Obalno-Kraška	1.0
92.0	598.0	2010.0	A	160.0	1037198.0	1037198.0	3803.0	20.0	A	1.0	19.0	6.0	0.0	0.0	0.0	1487.0	0.0	Savinjska	1.0
93.0	180.0	2010.0	A	160.0	1037200.0	1037200.0	3803.0	20.0	B	1.0	20.0	9.0	0.0	2.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
94.0	680.0	2010.0	A	160.0	1037201.0	1037201.0	3803.0	20.0	C	1.0	22.0	9.0	0.0	0.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
96.0	1237.0	2010.0	A	160.0	1037182.0	1037182.0	3803.0	17.0	A	1.0	19.0	10.0	0.0	0.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
97.0	140.0	2010.0	A	160.0	1037184.0	1037184.0	3803.0	17.0	C	1.0	21.0	11.0	0.0	1.0	0.0	1487.0	0.0	Savinjska	1.0
98.0	326.0	2010.0	A	160.0	1037187.0	1037187.0	3803.0	18.0	A	1.0	18.0	9.0	0.0	1.0	0.0	1487.0	0.0	Osrednjeslovenska	1.0
207.1	918.0	2010.0	A	160.0	1037192.0	1037192.0	3803.0	18.0	C	1.0	22.0	8.0	0.0	0.0	0.0	1487.0	0.0	Goriška	1.0
99.0	325.0	2010.0	A	160.0	1037026.0	1037026.0	3803.0	15.0	A	1.0	27.0	13.0	0.0	1.0	24.0	1487.0	0.0	Osrednjeslovenska	1.0
412.6	21875.0	2010.0	A	160.0	1037044.0	1037044.0	3803.0	16.0	A	1.0	23.0	11.0	0.0	2.0	15.0	1487.0	0.0	Podravska	1.0
