Regija,Sifra,Šola,'Okoljska vzgoja II /i/','Likovno snovanje 3 /i/','Izbrani šport /i/','Verstva in etika 2 /i/','Logika III /i/','Ansambelska igra /i/','Kemija v življenju /i/','Angleš?ina III /i/','Matemati?ne delavnice 8 /i/','Latinš?ina I /i/','Ruš?ina III /i/','Projekti iz fizike in tehnike /i/','Madžarš?ina II /i/','Filozofija za otroke: Jaz in drugi /i/','Obdelava gradiv: kovine /i/','Kitajš?ina I /i/','Verstva in etika 1 /i/','Nemš?ina I /i/','Projekti iz fizike in ekologije /i/','Zvezde in vesolje /i/','Tisk /i/','Hrvaš?ina II /i/','Urejanje besedil /i/','Robotika v tehniki /i/','Okoljska vzgoja I /i/','Logika II /i/','Hrvaš?ina I /i/','Klekljanje II /i/','Šolsko novinarstvo /i/','Sre?anja s kulturami in na?ini življenja /i/','Na?ini prehranjevanja /i/','Turisti?na vzgoja /i/','Kmetijska dela /i/','Filozofija za otroke: Eti?na raziskovanja /i/','Angleš?ina II /i/','Romska kultura /i/','Življenje upodobljeno v umetnosti /i/','Srbš?ina II /i/','Francoš?ina III /i/','Obdelava gradiv: umetne snovi /i/','Kemija v okolju /i/','Genetika /i/','Šport za zdravje /i/','Literarni klub /i/','Ruš?ina I /i/','Klaviatura in ra?unalnik I /i/','Raziskovanje doma?e okolice /i/','Glasbeni projekt /i/','Okoljska vzgoja III /i/','Sodobna priprava hrane /i/','Latinš?ina II /i/','Obdelava gradiv: les /i/','Ra?unalništvo (v OŠPP) /i/','Sonce Luna in Zemlja /i/','Latinš?ina III /i/','Ra?unalniška omrežja /i/','Vezenje: Angleško vezenje in rišelje vezenje (i)','Glasbena dela /i/','Filozofija za otroke: Kriti?no mišljenje /i/','Televizija /i/','Šahovsko kombiniranje /i/','Španš?ina III /i/','Nemš?ina III /i/','Sodobnosti z razsežnostmi dediš?ine /i/','Varstvo pred naravnimi in drugimi nesre?ami /i/','Državljanska kultura /i/','Italijanš?ina III /i/','?ebelarstvo /i/','Elektrotehnika /i/','Življenje ?loveka na zemlji /i/','Šahovske strategije /i/','Sodobno kmetijstvo /i/','Francoš?ina II /i/','Informacijsko opismenjevanje /i/','Vezenje: Osnovni vbodi in tehnike vezenja /i/','Odkrivajmo preteklost mojega kraja /i/','Hrvaš?ina III /i/','Matemati?ne delavnice 7 /i/','Kitajš?ina III /i/','Klekljanje I /i/','Organizmi v naravi in umetnem okolju /i/','Daljnogledi in planeti /i/','Raziskovanje organizmov v doma?i okolici /i/','Klaviatura in ra?unalnik II /i/','Nemš?ina II /i/','Kitajš?ina II /i/','Multimedia /i/','Rastline in ?lovek /i/','Italijanš?ina II /i/','Gledališki klub /i/','Starinski in družabni plesi /i/','Ljudski plesi /i/','Kaj nam govorijo umetnine /i/','Ples /i/','Radio /i/','Likovno snovanje 2 /i/','Risanje v geometriji in tehniki /i/','Vezenje: Slikarski marjeti?ni in gobelinski vbodi (i)','Elektronika z robotiko /i/','Oblika in slog /i/','Francoš?ina I /i/','Italijanš?ina I /i/','Šport za sprostitev /i/','Logika I /i/','Srbš?ina I /i/','Ruš?ina II /i/','Klekljanje III /i/','Verstva in etika 3 /i/','Madžarš?ina I /i/','Retorika /i/','Angleš?ina I /i/','Matemati?ne delavnice 9 /i/','Likovno snovanje 1 /i/','Španš?ina II /i/','Poskusi v kemiji /i/','Raziskovanje doma?ega kraja in varstvo njegovega okolja /i/'
Pomurska,354,'Osnovna šola Sveti Jurij ',0,10,18,0,0,16,0,15,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,11,0,0,16,20,5,0,0,0,0,0,0,15,0,0,0,0,20,0,13,0,0,0,5,0,6,0,8,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,5,5,0,5,0,0,0,0,8,6,0,0,0,0,0,0,17,0,0,0,0,0,0,7,8,0,12,0,7,0
Pomurska,355,'Osnovna šola Kuzma',0,12,9,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,8,0,13,0,0,0,0,0,4,0,0,11,0,0,7,0,0,0,0,10,0,0,9,0,0,0,14,0,0,7,0,13,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,7,0,7,0
Pomurska,356,'Osnovna šola Grad',0,0,15,0,0,0,0,12,0,0,0,0,0,0,12,0,0,11,0,0,0,6,10,0,0,0,3,0,5,0,0,0,0,0,7,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,6,12,0,6,0,0,12
Pomurska,634,'Osnovna šola I Murska Sobota',0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,17,0,0,10,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,12,0,0,21,0,0,0,10,7,0,15,0,12,0,7,0,15,0,0,0,0,0,0,18,0,0,0,0,0,0,22,0,0,0,0,0,9,0,11,0,0,0,10,13,0,29,0,15,11,0,7,0,10,0,5,0,12,0,0,0,0,0,0,17,9,0,0,0,23,0,7,0,0,10,8,47,14
Pomurska,635,'Osnovna šola II Murska Sobota',0,15,22,0,0,8,10,11,10,0,0,0,0,0,0,0,21,43,0,0,0,7,4,0,0,0,17,0,17,0,28,11,0,0,11,0,0,0,0,0,0,0,43,0,0,0,0,0,0,25,0,14,0,0,0,5,0,0,0,0,0,0,25,0,0,0,0,0,0,7,0,0,0,0,0,11,0,15,0,0,0,0,0,0,31,0,27,16,0,6,0,0,0,8,0,6,0,0,11,0,0,0,45,0,0,0,0,0,0,0,0,9,11,0,17,27
Pomurska,636,'Osnovna šola III Murska Sobota',0,23,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,22,0,13,10,0,4,5,0,0,0,0,0,0,8,17,0,0,7,0,0,0,7,11,6,0,24,0,0,0,0,0,0,10,0,9,0,6,0,9,0,0,0,10,0,0,9,0,5,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,22,0,0,0,0,9,10,0,0,0,0,11,0,17,0,0,0,0,0,0,3,8,0,5,0,25,0
Pomurska,1351,'Osnovna šola Prežihovega Voranca Bistrica',0,7,22,0,0,6,0,14,0,0,0,0,5,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,8,0,0,17,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,14,0,10,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,26,0,0,8,0,14,19,0,11,0,0,0,12,12,6,0,0,0,0,0,0,17,0,0,0,0,0,8,0,8,0,8,0,13,5
Pomurska,3709,'Osnovna šola Veržej',0,6,7,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,8,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0
Savinjska,130,'Osnovna šola Hudinja',0,20,33,0,0,0,11,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,32,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,9,0,0,38,0,0,0,0,8,0,13,0,18,0,0,0,19,0,0,0,0,0,0,17,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,14,12,0,0,28,0,43,0,0,17,0,0,0,0,0,13,0,0,13,0,0,0,20,0,0,0,0,0,0,15,0,0,4,0,20,28
Savinjska,131,'Osnovna šola Lava Celje',0,44,28,0,0,15,20,0,0,0,0,0,0,0,0,11,0,25,0,0,0,0,9,9,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,17,24,0,14,0,17,0,21,0,14,0,22,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,22,0,11,0,0,10,0,0,0,10,10,28,0,0,0,0,0,0,25,0,0,0,0,0,0,12,0,0,18,10,20,9
Savinjska,132,'Osnovna šola Frana Kranjca',0,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,14,0,0,0,0,0,8,0,16,13,0,0,0,0,0,0,0,6,0,9,18,0,0,0,0,0,0,23,0,16,0,5,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,15,0,0,19,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,0,11,0
Savinjska,133,'IV. osnovna šola Celje',0,18,26,0,0,0,6,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,17,5,0,3,0,0,6,0,14,18,0,0,0,0,0,0,6,0,0,0,28,0,0,0,0,0,0,42,0,0,0,8,0,29,0,10,0,8,0,3,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,13,0,0,0,0,25,32,0,0,8,0,7,0,26,5,0,0,0,0,0,10,0,0,31,4,7,0
Savinjska,134,'I. osnovna šola Celje',0,13,17,0,0,0,0,17,0,0,0,0,0,0,6,0,0,28,7,27,13,0,28,26,0,0,0,0,6,0,24,14,0,0,14,0,0,0,6,23,0,0,21,0,0,0,0,0,0,15,0,24,0,12,0,24,0,0,0,18,0,0,13,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,35,0,28,0,6,16,0,0,0,0,0,17,0,0,7,0,13,10,23,0,0,0,0,0,0,16,42,0,9,0,0,7
Savinjska,135,'II. osnovna šola Celje',0,21,16,0,0,21,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,21,19,0,0,0,0,32,0,13,0,0,0,0,0,0,0,6,0,0,0,30,0,0,0,0,14,0,35,0,0,0,12,0,31,0,15,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,35,0,19,28,0,26,16,15,0,16,0,15,0,0,0,0,0,0,24,0,0,0,0,0,0,16,0,0,12,7,0,0
Savinjska,136,'III. osnovna šola Celje',0,26,34,0,0,14,12,0,0,0,0,0,0,0,13,0,22,25,0,0,0,0,18,0,0,0,0,0,15,0,24,13,0,0,0,0,0,0,0,14,0,19,13,0,0,0,0,9,0,35,0,9,0,0,0,18,0,13,0,0,0,6,26,0,0,0,11,0,0,0,0,0,0,0,16,10,0,0,0,0,8,0,0,0,20,0,22,0,11,22,0,0,0,25,0,20,0,0,0,0,0,12,25,13,0,0,0,22,0,0,0,0,14,7,19,0
Savinjska,137,'Osnovna šola Frana Roša Celje',0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,8,14,0,23,0,0,0,0,0,29,3,26,0,0,0,0,0,0,0,8,0,0,0,28,10,0,10,0,0,0,27,0,0,0,6,0,30,0,0,0,4,0,1,30,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,22,0,9,22,0,28,13,0,11,0,0,0,0,17,16,0,0,0,0,14,0,19,8,0,0,0,0,0,10,0,0,5,4,6,0
Savinjska,140,'Osnovna šola Dobrna',0,8,8,0,0,5,11,0,0,0,0,0,0,0,11,0,0,13,0,0,9,0,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,13,0,0,0,21,0,0,15,0,14,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,11,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,26,14
Savinjska,141,'Osnovna šola Vojnik',0,14,40,22,0,0,0,0,0,0,0,0,0,51,0,0,22,80,0,0,0,0,60,0,0,0,0,0,8,0,10,15,0,0,0,0,0,0,0,9,0,0,16,0,0,0,21,0,0,28,0,10,0,15,0,51,0,0,13,0,0,0,24,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,38,0,62,0,7,17,10,0,0,0,12,43,0,0,0,0,0,0,57,0,0,0,0,20,0,14,0,0,28,4,29,0
Savinjska,142,'Osnovna šola Antona Bezenška Frankolovo',0,13,27,0,0,0,0,0,0,0,0,0,0,20,9,0,0,17,0,0,8,0,15,0,0,0,0,0,13,0,0,21,0,0,0,0,0,0,0,9,0,0,29,0,0,0,0,0,0,34,0,8,0,7,0,28,0,0,15,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,9,0,23,0,0,28,0,0,0,0,9,10,0,0,0,0,0,0,30,0,0,0,0,0,0,15,0,10,12,0,11,0
Savinjska,143,'Osnovna šola Štore',0,17,27,8,0,0,19,0,0,0,0,0,0,0,10,0,6,22,0,0,14,0,27,0,0,0,0,0,0,0,22,24,0,0,0,0,0,0,0,8,0,20,28,0,0,0,0,0,0,28,0,6,0,0,0,24,0,11,0,12,0,0,16,0,0,0,0,0,0,25,0,0,0,0,0,0,0,12,0,20,0,0,0,0,16,0,29,0,0,16,0,0,0,0,37,24,0,0,0,0,0,0,26,0,0,0,0,6,0,10,0,0,19,0,8,12
Savinjska,339,'Osnovna šola Mozirje',0,26,15,0,0,14,15,0,0,0,0,0,0,0,20,0,0,12,0,0,0,0,6,8,11,0,0,0,0,0,2,19,0,0,0,0,0,0,18,15,0,0,28,0,0,0,24,7,0,24,0,16,2,10,0,23,0,15,0,0,0,0,7,0,0,0,0,19,14,21,0,0,12,0,0,0,0,0,0,0,7,0,13,0,7,0,28,0,0,17,22,0,0,24,0,16,0,0,21,0,18,0,28,0,0,0,0,0,0,0,0,0,18,0,23,20
Savinjska,340,'Osnovna šola Ljubno ob Savinji',0,9,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,10,16,0,0,0,0,19,0,10,0,0,0,0,0,0,0,6,19,0,0,22,10,0,0,0,0,0,13,0,14,0,9,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,10,0,0,0,9,0,12,0,0,42,0,0,0,0,0,19,0,0,0,0,11,0,24,0,0,0,0,0,0,5,0,8,24,0,9,17
Savinjska,341,'Osnovna šola Blaža Arni?a Lu?e',0,0,13,0,0,0,0,0,0,0,0,0,0,16,0,0,0,25,0,0,27,0,13,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,19,0,0,0,0,0,12,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,14,0
Savinjska,342,'Osnovna šola Frana Kocbeka Gornji Grad',0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,15,0,0,10,0,0,0,0,0,12,0,20,16,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,19,0,10,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,17,0,0,17,13,0,5,20,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,13,0,12,24
Savinjska,478,'Osnovna šola Dramlje',0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,33,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,11,0,0,22,0,0,0,0,9,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,18,0,0,0
Savinjska,479,'Osnovna šola Planina pri Sevnici',0,0,26,0,0,6,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,0,24,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,17,0,0,0,0,10,0,12,0,13,0,6,0,10,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,0,0,0,0,0,4,0,8,0,0,6,0,0,0,11,0,10,0,10,0,0,0,0,24,0,0,0,0,0,0,10,0,0,5,0,0,0
Savinjska,480,'Osnovna šola Franja Malgaja Šentjur',0,32,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,28,17,0,0,0,0,34,26,15,20,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,16,0,36,0,15,7,0,0,31,0,0,0,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,40,28,0,16,0,0,0,0,0,24,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,17,0,26,23
Savinjska,482,'Osnovna šola Slivnica pri Celju',0,15,22,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,15,0,0,23,0,0,0,62,0,0,13,0,16,0,10,0,10,0,0,0,0,0,0,8,0,5,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,12,6,17,0,15,0,23,32,0,0,0,0,0,0,0,17,4,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,16,0,10,24
Savinjska,491,'Osnovna šola Primoža Trubarja Laško',0,21,22,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,9,11,0,9,13,0,0,0,0,11,0,18,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,27,0,6,3,5,0,13,0,7,0,9,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,13,0,0,3,0,0,0,8,0,15,6,0,13,0,0,0,26,0,0,0,0,0,0,4,0,0,8,0,7,0
Savinjska,495,'Osnovna šola Šmarje pri Jelšah',0,15,39,0,0,12,0,0,0,0,0,0,0,0,12,0,0,32,0,9,0,5,13,25,0,0,6,0,26,25,15,15,21,0,0,0,0,0,0,8,0,0,17,0,0,0,0,8,0,38,0,23,0,13,0,22,13,7,0,0,0,0,30,10,0,7,0,10,0,0,0,0,0,16,7,12,0,0,0,0,19,10,0,0,38,0,25,8,0,17,0,0,0,0,0,16,4,13,0,0,0,0,22,6,0,0,0,0,0,8,0,12,11,0,46,0
Savinjska,497,'JVIZ I. Osnovna šola Rogaška Slatina',0,18,23,0,0,12,13,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,12,0,0,0,0,0,5,0,9,15,0,0,0,0,0,0,0,13,0,0,39,0,0,13,0,0,0,14,0,13,0,20,0,23,0,0,0,10,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,5,0,11,0,0,12,0,0,0,0,0,26,0,0,0,0,5,0,36,0,0,0,0,0,0,0,0,0,16,0,25,0
Savinjska,498,'VIZ II. OŠ Rogaška Slatina',0,22,27,0,0,0,21,0,0,0,0,0,0,0,0,0,0,26,0,19,0,0,39,7,0,0,0,0,10,0,26,7,0,0,0,0,0,0,7,0,0,0,11,0,0,23,0,0,0,16,0,9,0,4,0,25,0,0,9,0,0,7,24,0,13,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,16,9,7,0,14,0,33,0,0,0,0,6,0,32,0,0,0,0,0,0,0,0,0,19,7,17,0
Savinjska,500,'VIZ Osnovna šola Rogatec',0,16,21,0,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,19,0,7,0,0,0,24,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,27,0,0,0,18,18,0,20,0,15,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10,0,14,0
Savinjska,501,'Osnovna šola Pod?etrtek',0,16,19,0,0,30,0,0,0,0,0,0,0,0,11,0,0,13,0,4,0,0,27,8,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,7,0,0,23,0,0,0,0,24,0,7,0,6,0,6,0,12,0,8,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,10,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,16,13
Savinjska,502,'Osnovna šola Bistrica ob Sotli',0,6,35,0,12,11,0,0,0,0,0,0,0,0,10,0,0,5,0,25,0,0,8,0,0,7,0,0,14,0,22,0,0,0,0,0,0,0,0,9,0,0,34,0,0,0,0,0,0,11,0,10,0,22,0,12,0,6,0,14,0,0,5,0,6,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,16,11,0,0,6,0,18,0,0,3,0,0,0,0,14,5,0,0,0,0,0,0,45,7,0,0,0,0,0,2,0,0,19,0,24,13
Savinjska,503,'Osnovna šola Kozje',0,28,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,0,13,0,0,17,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,14,0,0,13,0,6,0,14,0,0,14,0,5,0,0,0,6,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,11,0,9,12,0,11,0,0,0,0,13,12,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,8,14,0,10,0
Savinjska,504,'Osnovna šola Lesi?no',0,19,41,0,0,8,8,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,17,3,0,0,0,0,2,0,10,12,0,0,0,0,0,0,0,0,5,0,33,0,0,0,0,4,0,12,0,3,0,0,0,6,0,5,6,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,11,0,5,0,8,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,4,10
Savinjska,523,'Osnovna šola Šalek Velenje',0,14,14,0,0,9,14,0,0,0,0,0,0,0,0,0,0,27,5,4,0,0,9,17,0,0,0,0,9,0,0,14,0,28,0,0,0,0,0,6,16,0,27,0,0,0,0,5,0,11,0,16,0,14,0,10,0,0,9,0,0,0,8,0,0,0,0,0,12,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,5,0,0,0,0,0,15,10,0,0,0,0,0,32,0,0,0,0,5,0,5,0,0,8,0,13,0
Savinjska,524,'Osnovna šola Livada Velenje',0,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,10,20,0,0,0,0,19,0,0,7,0,0,0,0,0,0,2,19,6,0,31,0,0,0,0,0,0,32,0,6,0,0,0,11,0,0,0,0,0,0,14,0,8,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,14,0,0,0,0,0,17,11,0,16,0,5,0,10,0,0,0,0,0,0,0,0,0,10,0,18,0
Savinjska,525,'Osnovna šola Antona Aškerca Velenje',0,16,14,11,0,0,23,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,15,8,0,0,0,0,23,0,0,10,0,0,0,0,0,0,0,21,24,17,28,20,0,0,0,0,0,32,0,12,0,11,0,15,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21,0,0,19,16,10,0,10,0,14,12,0,11,0,7,0,23,0,0,0,0,0,0,0,0,0,12,0,13,9
Savinjska,526,'Osnovna šola Gorica Velenje',0,22,17,0,0,41,0,0,16,0,0,0,0,0,0,0,0,26,0,0,0,0,18,16,0,0,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,17,0,11,0,0,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16,0,0,0,0,19,0,16,0,17,0,0,10,0,0,0,0,0,21,0,0,17,0,0,0,25,0,0,0,0,12,0,14,0,13,14,0,12,11
Savinjska,527,'Osnovna šola Gustava Šiliha Velenje',0,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,21,0,0,11,15,0,0,0,16,8,0,19,27,0,0,0,0,0,4,0,11,0,0,33,0,0,0,19,0,0,34,0,12,0,13,0,14,0,0,0,19,0,0,14,0,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,8,17,11,0,0,13,0,8,0,0,13,0,0,0,13,14,0,0,0,11,0,0,0,34,0,12,0,0,0,0,11,0,0,14,0,0,0
Savinjska,528,'Osnovna šola Mihe Pintarja - Toleda Velenje',0,12,25,0,0,32,0,0,16,0,0,0,0,0,0,0,0,25,0,0,6,0,8,10,0,0,0,0,8,21,18,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,34,0,9,0,0,0,10,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,16,0,21,0,0,18,0,21,0,0,14,9,0,0,11,0,8,0,13,0,0,0,0,0,0,0,0,0,15,0,14,8
Savinjska,533,'Osnovna šola bratov Letonja Šmartno ob Paki',0,12,43,22,0,12,0,0,13,0,0,0,0,0,0,0,0,7,0,18,8,0,6,21,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,12,5,0,16,0,6,0,11,0,17,0,0,0,8,0,0,8,0,0,0,0,0,12,20,0,0,0,0,0,0,0,19,0,0,10,5,6,0,9,0,19,10,0,15,0,0,0,0,13,9,0,0,15,0,6,0,23,0,0,0,0,20,0,8,0,11,7,0,0,0
Savinjska,543,'Osnovna šola Petrov?e',0,9,37,0,0,8,0,0,0,0,0,0,0,0,9,0,6,21,0,6,24,0,7,0,0,0,9,0,9,0,8,13,0,0,0,0,0,0,0,8,0,0,30,0,0,0,0,10,0,13,0,15,0,4,0,7,0,0,0,15,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,8,7,0,21,0,0,0,0,12,23,8,0,0,0,10,0,22,0,0,0,0,0,0,3,0,0,12,0,17,0
Savinjska,544,'Osnovna šola Griže',0,14,19,0,0,0,0,0,0,0,0,0,0,0,23,0,0,15,0,0,25,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,18,0,0,14,0,0,0,0,0,0,19,0,21,0,1,0,14,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,16,0,5,11,0,11,0,0,0,7,20,10,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,0,9,0,8,0
Savinjska,545,'Osnovna šola Vransko - Tabor',0,15,27,6,0,13,0,23,0,0,0,0,0,8,28,0,6,18,0,14,0,0,4,0,0,0,0,0,0,0,15,11,0,11,0,0,0,0,0,37,0,0,14,0,0,0,15,11,0,36,0,34,0,12,0,25,0,18,0,8,0,4,7,0,16,0,0,0,6,11,0,0,0,0,17,0,0,0,0,0,0,21,8,0,10,0,13,0,0,10,28,8,0,21,5,21,0,7,0,0,0,0,15,0,0,0,0,9,0,10,0,0,7,5,7,0
